,Date,Total Fuel Used (kWh per capita),Coal (kWh per capita),Oil (kWh per capita),Gas (kWh per capita),Nuclear (kWh per capita),Hydro (kWh per capita),Wind (kWh per capita),Bioenergy (kWh per capita),Solar (kWh per capita),Low Carbon (kWh per capita),Renewables (kWh per capita),Fossil Fuels (kWh per capita),UK Population,Rainfall (mm),Sunshine (hours),Temperature (C),Wind (knots)
22,1996-11-01,1205.6098766902448,488.23207920270517,43.63349653054429,273.8570779501682,384.637455692401,8.662825935158383,0.0,0.0,0.0,393.30028162755934,8.662825935158383,805.7226536834177,58215183.333333336,147.7,75.6,4.7,8.759019450808346
23,1996-12-01,1589.3193177477497,701.4637621651607,58.910982244994436,337.2613820936335,490.9248520416203,8.361687520546297,0.0,0.0,0.0,499.2865395621666,8.361687520546297,1097.6361265037888,58227241.666666664,66.9,43.6,2.4,8.759019450808346
24,1997-01-01,1308.5626029159005,590.3645476508132,55.08792172982848,284.1387516676883,368.09745309438813,7.701534874217238,0.0,3.1723938989651317,0.0,378.9713818675705,10.87392877318237,929.5912210483298,58239300.0,28.9,41.8,2.1,8.759019450808346
25,1997-02-01,1258.043590171107,505.43562382475,30.00138835868751,330.8730244052857,383.4552449594747,5.6651557804968435,0.0,2.6131528424122763,0.0,391.7335535823839,8.27830862290912,866.3299843203448,58252237.5,168.3,63.0,5.3,8.759019450808346
26,1997-03-01,1396.1508225110454,544.1131173123568,25.946236323841816,383.9285130440267,426.9661594597458,12.42467734800419,0.0,2.7920623253942,0.0,442.16295583082007,15.196796371074145,953.9878666802254,58265175.0,66.9,113.9,7.1,8.759019450808346
27,1997-04-01,1013.0344217994362,352.2999822617797,11.923447246168104,288.2363769073681,352.6987597616515,5.204046373327551,0.0,2.69174812413494,0.0,360.5746153841204,7.895794497462492,652.4398675403223,58278112.5,43.1,140.7,7.9,8.759019450808346
28,1997-05-01,993.9715273614046,307.1300654217071,12.259686521344186,299.73438460964417,368.2092190825178,3.7676109797301645,0.0,2.8904951960892795,0.0,374.86732525833725,6.658106175819444,619.1042021030673,58291050.0,87.3,211.8,10.2,8.759019450808346
29,1997-06-01,1181.6512549849185,388.0575406613484,22.202049216616615,344.7296636443605,421.12145417155216,3.0094339602415703,0.0,2.5510433570259665,0.0,426.68193148881966,5.560477317267537,754.9693234960988,58303987.5,115.9,137.8,12.6,8.759019450808346
30,1997-07-01,952.4239832604342,303.9053242262002,14.067476980310605,293.7831169939087,336.0851759587804,2.1320397123133636,0.0,2.430923784132994,0.0,340.6481394552268,4.562963496446358,611.7758438052075,58316925.0,63.9,194.4,15.3,8.759019450808346
31,1997-08-01,927.7694422818156,322.62359610396817,13.586248381778717,269.43403132486384,317.6632209616472,2.0120397163631236,0.0,2.4303846078841693,0.0,322.12556647120505,4.462345509557819,605.6438758106108,58329862.5,83.8,179.6,17.2,8.759019450808346
32,1997-09-01,1222.1127885531719,496.3059366365686,16.570750803869544,348.54343637946755,353.64212893450434,4.740190734760759,0.0,2.270511528414817,0.0,360.67274796547304,7.030619030968689,861.440040587699,58342800.0,61.7,146.7,12.7,8.759019450808346
33,1997-10-01,1052.1686920673396,444.16492894122024,12.504957203222732,295.4196577500199,293.9262313324375,3.1660640052745457,0.0,3.006765187399097,0.0,300.09906052511116,6.1728291926736425,752.0895438944628,58355737.5,72.4,114.1,9.2,8.759019450808346
34,1997-11-01,1172.67712518744,481.71239110704505,12.024394934440434,322.11044708484474,350.3996278825928,3.5237051380727764,0.0,2.8866511018110312,0.0,356.80998412247664,6.410356239883807,815.84723312633,58368675.0,123.2,41.0,7.7,8.759019450808346
35,1997-12-01,1484.0268757564722,657.0950399836935,19.405938813354975,388.2581009560159,408.5796020108215,7.523533201485313,0.0,3.164660791100965,0.0,419.26779600340774,10.688193992586278,1064.7590797530643,58381612.5,133.1,35.3,5.1,8.759019450808346
36,1998-01-01,1253.4652977032958,513.5166209860338,13.98907946032635,324.9525854724456,389.8237078631482,8.855107197503877,0.0,2.328196723838098,0.0,401.00701178449015,11.183303921341974,852.4582859188058,58394550.0,134.1,44.7,4.3,8.759019450808346
37,1998-02-01,1249.3942344608092,539.1037746549284,15.954877570141058,321.5643903288779,363.0430932387833,7.73871243738762,0.0,1.9893862306909051,0.0,372.7711919068618,9.728098668078527,876.6230425539474,58409975.0,81.9,70.0,6.8,8.759019450808346
38,1998-03-01,1507.8549740352655,619.2716523977585,16.64676664601355,412.0920010817213,447.07606623146785,10.998401380221615,0.0,1.7700862980826833,0.0,459.8445539097721,12.768487678304297,1048.0104201254933,58425400.0,105.2,71.2,6.7,8.759019450808346
39,1998-04-01,1137.54694599195,474.73511881463,10.35923089723665,300.03991216756435,345.09560739431726,5.110023686352819,0.0,2.2269363924961705,0.0,352.41268411251895,7.317076718201703,785.134261879431,58440825.0,121.1,126.9,6.6,8.759019450808346
40,1998-05-01,1043.87927723725,408.89280444777074,14.729682454827328,279.86396664171923,335.1450016037635,3.3196450336790333,0.0,1.9281770554902171,0.0,340.3928236929327,5.247822089169251,703.4665754303433,58456250.0,41.3,187.1,11.5,8.759019450808346
41,1998-06-01,1225.9176088251277,434.7190327624444,15.639948744413429,360.03678704261506,411.2690460808588,2.1263970973980135,0.0,2.1263970973980135,0.0,415.5218402756548,4.252794194796027,810.3957685494728,58471675.0,121.8,140.0,12.7,8.759019450808346
42,1998-07-01,1030.4147068327889,411.6970066903642,10.986798798367504,309.4780558447931,293.66342321640155,2.0662334087345755,0.0,2.5033212451976588,0.0,298.2329778703338,4.569554653932235,732.1817289624549,58487100.0,93.0,133.3,14.1,8.759019450808346
43,1998-08-01,993.8941609785219,363.3029856403634,9.255873998600915,284.05204732616244,330.7683899113756,4.4094507031961445,0.0,2.105413398823384,0.0,337.28325401339515,6.514864102019529,656.6109069651267,58502525.0,78.9,172.7,14.5,8.759019450808346
44,1998-09-01,1301.596792095417,505.7021648912855,12.847579247051543,341.8210651603482,433.93840693325717,5.2621460594569704,0.0,2.0254298040174,0.0,441.2259827967316,7.287575863474371,860.3708092986852,58517950.0,92.6,114.6,13.4,8.759019450808346
45,1998-10-01,1139.798106635744,466.5400209709418,15.881537669748242,294.9995622155736,356.6199283741968,3.6527536640420957,0.0,2.104303741241642,0.0,362.3571338573933,5.737205483196552,777.4409727783508,58533375.0,187.7,97.3,9.1,8.759019450808346
46,1998-11-01,1242.9189325827344,460.28448063837345,14.54762522886891,350.98874784794907,405.6862309731369,8.613464323777771,0.0,2.7983835706282623,0.0,417.11792555953326,11.431694586396306,825.8010070232011,58548800.0,118.4,65.8,5.3,8.759019450808346
47,1998-12-01,1512.1775452505349,543.735497225482,17.22239131483427,457.52433332806845,481.43329822942246,10.238195758588114,0.0,2.0436708587879373,0.0,493.7151648467986,12.281866617376052,1018.4623804037362,58564225.0,122.5,34.4,4.9,8.759019450808346
48,1999-01-01,1277.8704208714119,455.63843416613105,15.25406860573595,389.32588364730753,405.25438441506566,9.561067708666746,0.0,2.8167460884453903,0.0,417.6321982121778,12.377813797112138,860.2382226592342,58579650.0,164.9,50.1,4.5,8.759019450808346
49,1999-02-01,1247.1165453621315,437.1620512730079,14.813338729913218,404.4814860428914,380.26851872130635,8.07098910719502,0.0,2.2805006076840963,0.0,390.63983887625227,10.371320154945934,856.4767064858793,58596783.333333336,83.2,75.3,4.2,8.759019450808346
50,1999-03-01,1439.4475373453688,516.8879290612156,15.264975467998926,463.71823528826354,429.65949781550745,9.7735492282123,0.0,4.143350484171137,0.0,443.5763975278908,13.916899712383437,995.8711398174778,58613916.666666664,88.7,105.8,6.2,8.759019450808346
51,1999-04-01,1085.2009643354502,373.78351573099917,8.839207211878348,351.3089395465372,340.6463981115808,7.41224999381727,0.0,3.1908348903865784,0.0,351.24948299578466,10.603084884203847,733.9316624894147,58631050.0,88.6,146.9,8.3,8.759019450808346
52,1999-05-01,1045.3766939640925,322.9132587511236,9.728212667002188,346.3322961694466,359.6466727727571,3.5267247550435634,0.0,3.229528848719667,0.0,366.4029263765203,6.756253603763231,678.9737675875723,58648183.333333336,75.9,158.3,11.5,8.759019450808346
53,1999-06-01,1210.5611634813188,338.2488176574518,11.72590619272773,414.34836426633683,440.216664076645,3.743574781124225,0.0,2.2778365070332587,0.0,446.23807536480246,6.001604014183282,764.3230881165164,58665316.666666664,93.8,167.1,12.4,8.759019450808346
54,1999-07-01,996.9258611390628,307.1607269294312,10.27697378006542,359.4960673932326,313.18038016476817,3.6236728357456105,0.0,3.1682385449141948,0.0,319.9920930363337,6.791911380659805,676.9337681027292,58682450.0,46.1,207.0,15.9,8.759019450808346
55,1999-08-01,988.8749579426316,297.80667949091065,9.977038451437048,344.4651708203494,331.3802057084448,2.0191625437432124,0.0,3.246496638959675,0.0,336.6458648911477,5.265659182702887,652.2290930514839,58699583.333333336,91.9,149.6,14.8,8.759019450808346
56,1999-09-01,1217.9913329622484,429.6988563449989,15.416359282123802,416.51875970585314,349.43088041650833,3.9184071089351904,0.0,3.0080701038290347,0.0,356.35735762927254,6.926477212764225,861.6339753329759,58716716.666666664,140.2,134.6,14.2,8.759019450808346
57,1999-10-01,1147.0857095184463,394.120290088254,13.25538850254155,389.0357604686224,343.1365047583293,4.98560880991115,0.0,2.5521568907878507,0.0,350.6940546209724,7.557549862643093,796.3916548974739,58733850.0,93.4,102.3,9.8,8.759019450808346
58,1999-11-01,1204.9589978493977,410.44119828916337,14.06243696914009,427.786848390339,342.28485821088384,7.258669996729133,0.0,3.124985993142243,0.0,352.64873580839355,10.383655989871375,852.3102620410042,58750983.333333336,109.6,61.4,6.8,8.759019450808346
59,1999-12-01,1467.010224081255,569.3527697983629,23.133972587743866,494.8890597424284,364.8840428497652,11.547213667728562,0.0,3.183392809082703,0.0,379.63442195271983,14.730606476811264,1087.375802128535,58768116.666666664,195.5,48.3,3.6,8.759019450808346
60,2000-01-01,1307.3012703016489,514.9070217444003,15.516987679732585,411.9216640228629,350.6048541088113,10.674106174593117,0.0,3.6766365712487397,0.0,364.93582999136686,14.330975882555572,942.3654403102819,58785250.0,101.9,57.9,4.3,8.759019450808346
61,2000-02-01,1245.8629497051813,487.52018069339584,12.231972431162582,409.2276527898964,322.3193898621856,10.769668780264308,0.0,3.7940851482766,0.0,336.8831437907265,14.563753928540908,908.9798059144549,58803108.333333336,131.6,81.4,5.1,8.759019450808346
62,2000-03-01,1375.9853090932995,473.16842237093465,11.141741408534033,503.3933591706812,374.947255202085,9.995959490635142,0.0,3.3188165897760946,0.0,388.2620312824962,13.314776080411237,987.7035229501498,58820966.666666664,67.7,104.0,6.5,8.759019450808346
63,2000-04-01,1134.6117805717568,417.17502006540747,11.098862018403665,386.76176827120526,312.071561592197,4.621234363534622,0.0,2.863585396207351,0.0,319.55638135193897,7.484819759741974,815.055399219818,58838825.0,123.8,134.5,6.7,8.759019450808346
64,2000-05-01,1096.5191435353843,396.1209956048606,12.51698122076762,354.44379157167367,326.74454133076364,2.3888875831433474,0.0,4.3039462241756175,0.0,333.4373751380826,6.692833807318965,763.0817683973017,58856683.333333336,77.6,209.4,10.8,8.759019450808346
65,2000-06-01,1149.4958616096799,397.5403177236342,11.763182869788796,412.48113891898663,321.5335774022303,2.1907941250781144,0.0,3.9868505699619745,0.0,327.7112220972704,6.177644695040089,821.7846395124096,58874541.666666664,58.3,155.6,13.2,8.759019450808346
66,2000-07-01,1008.9000618076357,341.26563020016164,7.95155232254077,369.3032377692198,284.10521561355966,1.6573955213236342,0.0,4.6170303808301245,0.0,290.3796415157134,6.254695003090382,718.5204202919222,58892400.0,59.7,153.8,14.1,8.759019450808346
67,2000-08-01,1019.8374222033485,367.2582435062597,10.000533297044614,331.6350420576156,304.63162966382055,2.1302911165302136,0.0,4.161957644332177,0.0,310.9436033424286,6.292248760862391,708.89381886092,58910258.333333336,85.3,171.5,15.2,8.759019450808346
68,2000-09-01,1214.3909231784376,481.26045093923756,14.315950478648139,402.5621611867793,308.46337925274497,4.121258471125979,0.0,3.6677228499015886,0.0,316.25236057377253,7.769262380974334,898.1385626046651,58928116.666666664,133.8,108.6,13.5,8.759019450808346
69,2000-10-01,1169.1168735439528,494.1054923597413,12.123474079443083,361.71321281902624,289.7805999476639,7.136093685786011,0.0,4.258000652292205,0.0,301.17469428574213,11.394094338078215,867.9421792582106,58945975.0,199.6,86.9,9.3,8.759019450808346
70,2000-11-01,1268.87432126473,534.1384068765317,15.391163509835124,388.5825378833918,318.81977370308914,7.803970230338937,0.0,4.1384690615433755,0.0,330.7622129949715,11.942439291882312,938.1121082697586,58963833.333333336,176.4,54.4,5.8,8.759019450808346
71,2000-12-01,1451.0595674957328,574.5016977725998,18.321956686276803,483.28593491511424,360.84404157617837,10.027823605714937,0.0,4.078112939848707,0.0,374.94997812174205,14.105936545563646,1076.1095893739907,58981691.666666664,156.7,40.2,4.6,8.759019450808346
72,2001-01-01,1375.6412379416454,599.1238916229022,17.115011894158513,398.864465915418,350.69033577374745,5.494923266363896,0.0,4.372304534526111,0.0,360.5378685091666,9.867227800890007,1015.1033694324788,58999550.0,78.9,66.5,2.5,10.163649505417279
73,2001-02-01,1321.6427103795015,585.9660699903874,13.584993894676678,385.81382660881764,327.7330556098376,4.646461679918399,0.0,3.8983025958637425,0.0,336.27781988561975,8.544764275782143,985.3648904938818,59019533.333333336,96.9,83.0,3.4,9.824261147141922
74,2001-03-01,1521.1814572781902,682.0507733379706,24.090441119803657,452.1090873880799,355.4914603806321,3.857619656439148,0.0,3.5623936623239074,0.0,362.9114736993951,7.439695051704071,1158.2503018458542,59039516.666666664,85.6,99.8,4.0,9.383750672271951
75,2001-04-01,1202.8552900041484,474.9759479846595,13.890601850676013,383.7819825768928,323.49755754789663,3.1676868243043033,0.0,3.521838146276213,0.0,330.18708251847715,6.689524970580516,872.6682074856711,59059500.0,89.6,134.4,6.6,8.336931285636398
76,2001-05-01,1074.0726631269906,414.7872766885516,10.345588104612741,355.99837394199733,287.394930388976,1.848831334284406,0.0,3.697662668568812,0.0,292.92175597337933,5.546494002853218,781.1312387351616,59079483.333333336,43.3,219.9,11.3,8.382716181713986
77,2001-06-01,1216.394936446127,456.0350460015432,10.99092828812894,438.8899843427804,304.2461973712115,1.9661767957296852,0.0,4.24694187877612,0.0,310.4593160457173,6.2131186745058065,905.9356204004098,59099466.666666664,58.0,168.1,12.6,7.736327365448753
78,2001-07-01,1033.8987253771813,366.0176811523111,7.881703906244052,341.900846506522,311.5926484431097,2.1424082937172115,0.0,4.343781953316548,0.0,318.0788386901434,6.486190247033759,715.8002315650772,59119450.0,81.6,160.1,15.2,7.516213862775753
79,2001-08-01,1032.7437812221174,355.0283933506295,9.784943266844513,320.07374662027536,341.1172691881277,2.6132479005829725,0.0,4.126180895657326,0.0,347.8763464648235,6.739428796240296,684.8870832377494,59139433.333333336,96.8,159.3,15.2,7.749544238978996
80,2001-09-01,1281.473149526773,479.24133802310996,12.374361365406747,421.180048822884,361.09564974863116,3.044485732758803,0.0,4.537265833982474,0.0,368.67740131537244,7.581751566741277,912.7957482114006,59159416.666666664,88.9,107.7,12.2,8.102442951023066
81,2001-10-01,1135.3471647228596,391.82063353126256,10.367391355775828,360.698824253034,359.2458186463533,9.13037306900712,0.0,4.06448865652575,0.0,372.4406803718862,13.19486172553287,762.8868491400724,59179400.0,165.1,88.4,12.2,8.738389131173854
82,2001-11-01,1267.123165415856,503.94423590561047,10.206863078247155,383.85656607346414,356.1213785166118,8.558062119453384,0.0,4.475316888154522,0.0,369.13512894137693,13.013750424765123,898.0076650573218,59199383.333333336,94.9,55.4,6.8,9.184689484798195
83,2001-12-01,1574.0931936117745,701.7989948108192,20.07326432062484,435.0777026209331,404.3300924641207,7.829161743821419,0.0,4.983977651455239,0.0,417.14323185939736,12.813139395276659,1156.9303397931196,59219366.666666664,69.8,64.0,3.1,9.558434311509618
84,2002-01-01,1351.3400130149976,602.7597872022566,17.693036807459908,372.84838540598435,345.0338330856095,8.571903641751641,0.0,4.452682212076939,0.0,358.0388035992967,13.00497051368727,993.3012094157009,59239350.0,134.3,36.9,5.0,8.42595
85,2002-02-01,1266.1157541254001,516.9876256101082,10.607991559397275,372.5542322154311,350.9656948644211,10.843288969217546,0.0,4.15692090682481,0.0,365.9855128579485,15.000209876042357,900.1498493849366,59261170.833333336,175.2,67.7,5.5,8.70305
86,2002-03-01,1499.9392827538084,580.3238506153888,13.897038203340784,487.31757942377806,405.4054177146649,9.016414067047618,0.0,3.9789827295884046,0.0,418.4008145113009,12.995396796636022,1081.5384682425074,59282991.666666664,75.5,109.5,6.4,9.245999999999999
87,2002-04-01,1091.4076155286723,349.0419601276035,8.621222771760724,391.0312337637017,334.79734886608065,4.604516707644932,0.0,3.311333291880823,0.0,342.7131988656064,7.915849999525755,748.6944166630659,59304812.5,68.0,170.9,8.2,8.893600000000003
88,2002-05-01,1032.5992991343403,351.5381680740353,9.577789402061693,384.56097570568363,277.5404413644462,5.2883499765984805,0.0,4.09357461151512,0.0,286.92236595255986,9.381924588113602,745.6769331817806,59326633.333333336,101.6,171.9,10.7,7.4193999999999996
89,2002-06-01,1209.4121238344526,379.44644584606914,9.456792226194603,456.94123597293924,353.406003484084,5.775887591568132,0.0,4.385758713597497,0.0,363.56764978924963,10.161646305165629,845.8640533251744,59348454.166666664,86.7,149.2,13.1,8.439300000000001
90,2002-07-01,1025.3619003785986,345.25155896616616,6.595792254625737,375.43171224994325,290.64544504804803,3.3663984207585362,0.0,4.070993439056834,0.0,298.0828369078634,7.4178197759737525,727.2790634707352,59370275.0,98.4,139.5,14.4,7.650200000000001
91,2002-08-01,1023.6547666310535,321.8424898430999,7.57161359083767,384.91970487374755,303.41236063749506,2.210832908952601,0.0,3.7173296699203027,0.0,309.32095832336836,5.928162578872904,714.3338083076851,59392095.833333336,73.8,147.5,15.6,6.9677
92,2002-09-01,1281.7534724608572,464.2804169056913,11.949759245519077,469.6392287441074,329.15621620636017,2.4642711373738195,0.0,4.2831379292449725,0.0,335.903625272979,6.7474090666187925,945.8498471878783,59413916.666666664,40.6,137.9,13.1,8.71105
93,2002-10-01,1170.4314092173922,514.9804358026179,11.96492261915653,378.0094425512933,257.63684685497515,3.0303317091001016,0.0,4.809429680249194,0.0,265.47660824432444,7.839761389349294,904.9548009730678,59435737.5,153.8,86.0,8.7,11.2948
94,2002-11-01,1231.7979421455668,545.5135883340876,12.292768497192744,377.5971067317345,281.9519413497611,6.429762854652485,0.0,7.993231025996554,0.0,296.37493523041013,14.42299388064904,935.4230069151567,59457558.333333336,163.1,49.0,7.5,8.78045
95,2002-12-01,1511.2799975285552,631.1359083760892,14.61306442968225,451.6374645526661,404.98506099908155,4.532394315088612,0.0,4.376104855947625,0.0,413.8935601701177,8.908499171036237,1097.3864373584377,59479379.166666664,109.2,31.1,4.7,8.2772
96,2003-01-01,1332.8945298582214,580.2657089268788,16.931658521172682,374.5860923813301,349.74518160978266,5.136131708268069,0.0,6.229756710789026,0.0,361.0915410109376,11.365888419057095,971.7834598293816,59501200.0,114.0,60.0,3.7,11.11825
97,2003-02-01,1335.6285377395636,603.8829116482519,15.480172908907832,361.04135933196767,345.50262334774243,4.275104498172529,0.0,5.446366004521167,0.0,355.2240938504361,9.701949477587885,980.4044438891276,59525562.5,48.4,93.4,3.4,13.8929
98,2003-03-01,1476.5516497291978,638.9154310437839,10.927301755627736,431.45280199765153,386.2996301002898,3.8245556144697077,0.0,5.131929217375169,0.0,395.25611493213466,8.975997870694211,1081.295534797063,59549925.0,53.6,157.7,6.7,9.94625
99,2003-04-01,1160.6485432158966,498.47129099110083,7.021821284895768,333.73156162379615,313.8559063757162,1.4628794343532854,0.0,6.1050835060343775,0.0,321.40436425697914,7.567962940387663,839.2246738997927,59574287.5,50.4,181.6,8.8,9.138950000000001
100,2003-05-01,1083.9014977688255,408.1519967314696,5.79063451940606,351.6689388098556,307.8979809106414,4.83527730913368,0.0,5.53717240239502,0.0,318.2704306221701,10.3724497115287,765.6310671466551,59598650.0,98.1,170.6,10.7,9.93955
101,2003-06-01,1259.0945484346335,430.9434046124388,8.984483969172137,444.04009274103686,367.09704998552365,2.47511814335111,0.0,5.534909863871773,0.0,375.1265671119855,8.010028007222882,883.9679813226479,59623012.5,71.2,191.0,14.5,9.86575
102,2003-07-01,1074.3274787867867,422.58530237080845,9.000295486599368,374.6421699194642,260.2488039079675,2.2598144511807936,0.0,5.571611491704371,0.0,268.0802298508527,7.831425942885165,806.2472489359338,59647375.0,78.3,158.8,16.2,7.02515
103,2003-08-01,1032.9756528373252,376.1054888002884,7.53613048388276,367.7125372794784,273.67642847671397,2.180999003087517,0.0,5.764068793874152,0.0,281.62149627367563,7.925594591576959,751.3736297690343,59671737.5,26.7,197.7,16.5,6.2940000000000005
104,2003-09-01,1303.82192471535,420.9751390794373,9.168136611939474,482.42695921509113,382.72590671752425,1.9659910781441334,0.0,6.57925727141304,0.0,391.27115506708145,8.525783091357727,912.5702349064679,59696100.0,53.8,146.2,13.1,6.1716999999999995
105,2003-10-01,1219.059313212787,531.0291091600303,10.643152671498484,394.2830817828982,272.9277925468176,3.0158842122162066,0.0,7.199207474322558,0.0,283.1234269158582,10.195634369040596,935.955343614427,59720462.5,63.9,120.0,8.1,8.3624
106,2003-11-01,1249.622875286688,553.8406380803693,10.035881768839394,392.23571246547294,282.19110190715264,4.551155685869027,0.0,6.768385378984707,0.0,293.49119358873344,11.30009168158079,956.1122323146816,59744825.0,120.2,64.1,7.3,9.477049999999998
107,2003-12-01,1542.037927151009,686.4194698982649,15.903110611968751,461.0930004695145,363.0886232140934,7.037806896739228,0.0,8.457033149396583,0.0,378.60290471574507,15.514281501651666,1163.415580979748,59769187.5,121.7,45.3,4.2,8.44475
108,2004-01-01,1329.7007118660792,606.1319322903557,12.981600858286555,377.72960461454454,317.67998387785974,9.172628151364153,0.0,5.985528539449489,0.0,332.8381405686734,15.158156690813641,996.8625712974058,59793550.0,151.1,42.0,4.4,11.2141
109,2004-02-01,1313.0157851064805,574.8243688736304,8.91516760645367,402.28965460755643,313.720669236252,7.225364596080097,0.0,6.0405601865078244,0.0,326.9865940188399,13.265924782587922,986.0291910876405,59825908.333333336,74.3,86.8,4.3,8.853900000000001
110,2004-03-01,1584.5666318436663,676.7788019254373,11.880464296772153,477.4121870106496,406.49823917387073,4.9113684102669195,0.0,7.066158503308928,0.0,418.4757660874466,11.977526913575847,1166.0908657562197,59858266.666666664,70.1,109.2,5.7,8.6739
111,2004-04-01,1143.4201262718498,449.62275815288285,7.566793634229064,394.96722567179756,280.0101685363945,4.035623271588833,0.0,7.2175570049569515,0.0,291.26334881294025,11.253180276545786,852.1567774589095,59890625.0,93.1,124.0,8.5,8.526800000000001
112,2004-05-01,1053.0779425479204,382.7893526662975,7.349400438729826,399.0976528482811,253.62218558877936,2.6954265461304634,0.0,7.523924459702301,0.0,263.84153659461214,10.219351005832765,789.2364059533083,59922983.333333336,51.1,196.2,11.0,9.986300000000002
113,2004-06-01,1025.4923463172104,309.6129466362533,8.1788208751486,413.3986949453072,285.42534366898917,2.0156335806053423,0.0,6.860906610906646,0.0,294.30188386050116,8.876540191511989,731.2098435488303,59955341.666666664,84.7,168.6,13.9,8.5761
114,2004-07-01,1067.050945443816,318.8600663135943,8.155038449548824,447.8878836828216,282.0945960588587,2.382588430628279,0.0,7.690143146011599,0.0,292.1479569978512,10.072731576639878,774.9029884459648,59987700.0,70.4,152.6,14.4,8.5271
115,2004-08-01,1114.624474845701,385.3646704497538,8.73144769519412,440.7735469545112,266.8415600506886,3.872038889221339,0.0,9.060571000777934,0.0,279.7741699406879,12.932609889999274,834.850304905013,60020058.333333336,159.7,161.9,16.1,7.0840000000000005
116,2004-09-01,1143.203318212284,460.9693920172516,6.404771387218666,386.7050035455137,271.8061138255607,6.327372337222066,0.0,10.990665099517228,0.0,289.1241512623,17.318037436739292,854.0985167124832,60052416.666666664,103.0,141.1,13.4,7.171
117,2004-10-01,1235.648564881869,482.6906316949676,10.965406793984,458.99993800426154,263.44051384065267,8.393274336135901,0.0,11.158800211867316,0.0,282.99258838865586,19.552074548003215,952.6559764932131,60084775.0,165.3,82.5,9.3,8.529900000000001
118,2004-11-01,1327.878319769073,586.7490687624271,10.70822849171118,443.9662458955128,267.725041225075,6.455863386699521,0.0,12.273872007647293,0.0,286.45477661942186,18.729735394346815,1041.423543149651,60117133.333333336,75.2,45.1,7.0,10.003400000000001
119,2004-12-01,1422.2111547354446,651.1311885567335,9.891089409317535,429.52828501321494,310.98976037342516,7.920598941055058,0.0,12.750232441698385,0.0,331.66059175617863,20.670831382753445,1090.550562979266,60149491.666666664,110.8,45.6,5.0,9.0564
120,2005-01-01,1410.8849096529934,621.3361669672834,7.954956519282807,395.04468539933544,360.88857354833726,10.310550440041307,0.0,15.33066863182172,0.0,386.54910076709166,25.660527218754492,1024.3358088859015,60181850.0,126.5,47.2,5.3,10.217149999999998
121,2005-02-01,1345.482477629511,642.1853350281832,18.447391234583627,363.4869337718115,299.8087004306756,6.811641324066968,0.0,14.781068708881861,0.0,321.38211402927857,21.57341359860303,1024.1003636002326,60218379.166666664,69.8,69.0,3.7,9.423200000000001
122,2005-03-01,1406.2236644898499,657.397365553484,23.70094054578403,391.8272660774938,314.93902363970625,5.284017664397741,0.0,13.075051008984191,0.0,333.2788075770867,18.33978393738048,1072.9255721767618,60254908.333333336,72.9,81.6,6.4,9.64555
123,2005-04-01,1201.4820512448389,480.90118932725727,5.974646068108759,426.89809809228717,271.0754740256442,4.837536009984834,0.0,11.795107721556647,0.0,287.7081177571857,16.63264373154148,913.7932065394858,60291437.5,91.0,146.2,7.9,9.31605
124,2005-05-01,1124.787652382339,382.6851338710239,5.643584871361486,431.93648716819564,288.0732264030116,4.295288144415056,0.0,12.173193306144913,0.0,304.5417078535715,16.44922006874645,820.2459445287675,60327966.666666664,72.6,202.4,10.0,6.8644
125,2005-06-01,1102.2778055450503,372.25119981192034,7.41114447862185,410.01916206401404,299.25623912897476,3.6766976504331774,0.0,9.68261213700465,0.0,312.6155489164126,13.359309787437828,789.6622566286377,60364495.833333336,71.6,166.1,14.1,8.7376
126,2005-07-01,1097.0902232205497,331.89542727130873,7.522090891669472,442.82222031828104,301.3261116015829,1.9430464963135974,0.0,11.600564725515834,0.0,314.85048473929044,13.543611221829432,782.2205003971372,60401025.0,59.4,161.9,15.3,7.616899999999999
127,2005-08-01,1086.929259560126,332.5600163198751,7.344506344117031,408.9275011335736,324.75407502220094,2.0764572910069092,0.0,11.266703449352304,0.0,338.09723576256016,13.343160740359213,748.8320237975657,60437554.166666664,85.4,182.1,14.8,7.38885
128,2005-09-01,1112.9044756086973,364.0444102087809,8.819612809343948,465.78700242114735,255.67269725736506,4.015902128873387,0.0,14.545635940464853,0.0,274.2342353267033,18.56153806933824,838.6702402819941,60474083.333333336,92.0,130.7,13.8,10.4124
129,2005-10-01,1192.2525490879802,456.71072987403653,10.196922068835446,464.69927899011105,240.8278713093509,6.701931830552864,0.0,13.154221501228403,0.0,260.6648213980647,19.856153331781265,931.5877276899157,60510612.5,141.6,71.4,11.6,9.5502
130,2005-11-01,1367.3863987799039,667.4090780778669,32.52985930935083,369.90000491352674,274.26797604125824,7.734237936087542,0.0,15.54524250181367,0.0,297.54745647915945,23.279480437901213,1069.8389423007443,60547141.666666664,116.1,77.4,5.6,8.311
131,2005-12-01,1462.1554749247957,782.1447157000018,34.27481318707922,320.61431294639965,304.9441829106729,5.677305374020956,0.0,14.519324892344134,0.0,325.12163309131495,20.19663026636509,1137.033841833481,60583670.833333336,80.5,46.0,4.1,10.0375
132,2006-01-01,1505.8795582990488,778.4147528381628,31.168026499417685,337.28941837869223,336.4651716754481,6.306445706216739,0.0,16.23574320111118,0.0,359.007360582776,22.54218890732792,1146.8721977162727,60620200.0,59.3,45.4,3.8,13.2239
